station,date,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,resultspeed,avgspeed,year,mth,weekofyear,darkhours,humidity,tavg_7,depart_7,dewpoint_7,wetbulb_7,heat_7,cool_7,preciptotal_7,resultspeed_7,avgspeed_7,humidity_7,darkhours_7,tavg_10,depart_10,dewpoint_10,wetbulb_10,heat_10,cool_10,preciptotal_10,resultspeed_10,avgspeed_10,humidity_10,darkhours_10
2,2013-08-07,81.0,27.5,67,71.0,0.0,16.0,0.01,2.4,10.5,2013,8,32,9.47,61.1111111111111,73.57142857142857,11.714285714285714,62.57142857142857,66.42857142857143,0.0,8.571428571428571,0.019999999999999834,6.04285714285715,8.600000000000046,69.44444444444456,9.437142857142833,72.9,9.65,60.3,65.0,0.0,7.9,0.013999999999999574,6.089999999999998,8.319999999999995,65.00000000000004,9.421999999999752
1,2013-08-08,72.0,-1.0,56,62.0,0.0,7.0,0.0,8.6,9.3,2013,8,32,9.49,55.55555555555556,74.28571428571429,9.642857142857142,62.714285714285715,66.57142857142857,0.0,9.285714285714286,0.019999999999999834,6.400000000000007,8.942857142857187,67.85714285714297,9.449999999999974,72.8,9.55,60.4,65.0,0.0,7.8,0.013999999999999574,6.369999999999999,8.569999999999995,65.5555555555556,9.432999999999753
2,2013-08-08,74.0,20.5,55,62.0,0.0,9.0,0.0,10.5,10.8,2013,8,32,9.49,47.222222222222236,75.28571428571429,13.428571428571429,62.142857142857146,66.57142857142857,0.0,10.285714285714286,0.009999999999999834,6.928571428571436,9.400000000000047,63.492063492063615,9.459999999999974,72.9,9.65,60.5,65.0,0.0,7.9,0.013999999999999574,6.729999999999999,8.809999999999993,65.55555555555561,9.443999999999752
1,2013-08-09,71.0,-2.0,60,65.0,0.0,6.0,0.0,4.7,5.3,2013,8,32,9.51,69.44444444444443,75.42857142857143,10.785714285714286,62.714285714285715,67.14285714285714,0.0,10.428571428571429,0.007142857142856977,6.585714285714293,9.028571428571475,64.6825396825398,9.472857142857118,73.2,9.95,60.9,65.4,0.0,8.2,0.013999999999999574,6.609999999999998,8.559999999999993,65.8333333333334,9.454999999999753
2,2013-08-09,73.0,19.5,58,65.0,0.0,8.0,0.0,4.9,5.6,2013,8,32,9.51,58.33333333333334,75.14285714285714,13.285714285714286,61.285714285714285,66.42857142857143,0.0,10.142857142857142,0.0014285714285712623,6.257142857142864,8.685714285714331,61.507936507936634,9.482857142857117,73.8,10.55,61.2,65.8,0.0,8.8,0.013999999999999574,6.489999999999999,8.429999999999993,65.00000000000007,9.465999999999752
1,2013-08-10,73.0,0.0,57,61.0,0.0,8.0,0.0,5.3,6.5,2013,8,32,9.54,55.55555555555556,74.57142857142857,9.928571428571429,60.142857142857146,65.28571428571429,0.0,9.571428571428571,0.0014285714285712623,5.7714285714285785,8.271428571428618,59.92063492063505,9.497142857142832,74.4,11.15,61.0,65.7,0.0,9.4,0.006999999999999573,6.339999999999999,8.319999999999993,62.77777777777784,9.477999999999751
2,2013-08-10,75.0,21.5,55,63.0,0.0,10.0,0.0,6.0,7.4,2013,8,32,9.54,44.44444444444445,74.14285714285714,12.285714285714286,58.285714285714285,64.14285714285714,0.0,9.142857142857142,0.0014285714285712623,6.057142857142864,7.914285714285761,55.952380952381084,9.50714285714283,74.9,11.65,60.9,65.9,0.0,9.9,0.0049999999999995725,6.229999999999999,8.269999999999992,61.11111111111118,9.489999999999752
1,2013-08-11,71.0,-2.0,61,61.0,0.0,6.0,0.01,2.0,3.0,2013,8,32,9.96,72.22222222222221,72.71428571428571,8.071428571428571,57.42857142857143,62.714285714285715,0.0,7.714285714285714,0.0014285714285712625,6.000000000000007,6.84285714285719,57.53968253968268,9.577142857142832,74.5,11.25,60.2,65.0,0.0,9.5,0.001999999999999573,5.709999999999998,7.769999999999993,60.27777777777784,9.541999999999751
2,2013-08-11,74.0,20.5,57,64.0,0.0,9.0,0.0,4.0,5.4,2013,8,32,9.96,52.777777777777786,73.0,11.142857142857142,57.57142857142857,63.0,0.0,8.0,0.0014285714285712625,5.34285714285715,6.285714285714333,57.14285714285728,9.64428571428569,74.2,10.95,59.4,64.5,0.0,9.2,0.001999999999999573,5.2399999999999975,7.369999999999993,58.88888888888896,9.593999999999753
1,2013-08-12,75.0,2.0,65,68.0,0.0,10.0,0.27,3.5,7.5,2013,8,33,9.98,72.22222222222221,73.14285714285714,8.5,59.0,63.857142857142854,0.0,8.142857142857142,0.039999999999999834,4.34285714285715,5.814285714285761,60.71428571428585,9.714285714285692,73.9,10.65,59.1,64.2,0.0,8.9,0.028999999999999575,5.189999999999998,7.129999999999993,58.88888888888896,9.644999999999753
2,2013-08-12,77.0,23.5,63,61.0,0.0,12.0,0.66,4.5,7.7,2013,8,33,9.98,61.111111111111114,74.0,12.142857142857142,59.42857142857143,63.285714285714285,0.0,9.0,0.13428571428571412,4.314285714285721,6.157142857142905,59.52380952380967,9.781428571428549,73.5,10.25,58.7,63.2,0.0,8.5,0.09399999999999957,5.399999999999998,6.8499999999999925,58.88888888888896,9.695999999999753
1,2013-08-13,64.0,-9.0,52,58.0,1.0,0.0,0.0,8.7,9.6,2013,8,33,10.01,66.66666666666667,72.71428571428571,8.071428571428571,58.57142857142857,62.285714285714285,0.14285714285714285,7.857142857142857,0.13428571428571412,4.857142857142864,6.728571428571477,60.71428571428586,9.85285714285712,72.7,9.45,58.3,62.8,0.1,7.8,0.09399999999999957,5.4099999999999975,6.879999999999993,60.00000000000007,9.747999999999754
2,2013-08-13,67.0,13.5,50,57.0,0.0,2.0,0.0,11.2,11.9,2013,8,33,10.01,52.777777777777786,71.85714285714286,10.0,57.57142857142857,61.714285714285715,0.14285714285714285,7.0,0.13428571428571412,5.700000000000007,7.500000000000048,60.317460317460466,9.919999999999979,72.0,8.75,57.8,62.3,0.1,7.1,0.09399999999999957,5.479999999999997,6.989999999999993,60.55555555555562,9.799999999999756
1,2013-08-14,64.0,-8.0,50,56.0,1.0,0.0,0.0,3.9,7.1,2013,8,33,10.03,61.111111111111114,70.28571428571429,5.785714285714286,56.857142857142854,60.714285714285715,0.2857142857142857,5.571428571428571,0.13428571428571412,5.400000000000007,7.457142857142905,62.698412698412845,9.98999999999998,71.3,8.15,56.8,61.4,0.2,6.5,0.09399999999999957,5.399999999999997,7.169999999999993,59.722222222222285,9.851999999999755
2,2013-08-14,65.0,11.5,49,56.0,0.0,0.0,0.0,3.0,7.0,2013,8,33,10.03,55.555555555555564,69.42857142857143,7.714285714285714,55.142857142857146,60.0,0.2857142857142857,4.714285714285714,0.1328571428571427,5.54285714285715,8.028571428571476,60.317460317460466,9.99999999999998,70.5,7.35,55.9,60.5,0.2,5.7,0.09399999999999957,5.209999999999996,7.309999999999993,59.4444444444445,9.903999999999755
1,2013-08-15,65.0,-7.0,53,58.0,0.0,0.0,0.0,4.2,4.9,2013,8,33,10.05,66.66666666666667,68.14285714285714,3.7857142857142856,54.57142857142857,59.142857142857146,0.2857142857142857,3.4285714285714284,0.1328571428571427,5.571428571428578,7.957142857142905,62.30158730158745,10.012857142857124,69.7,6.65,55.5,60.2,0.2,4.9,0.09399999999999957,5.099999999999997,7.149999999999994,60.555555555555614,9.954999999999753
2,2013-08-15,66.0,12.5,50,58.0,0.0,1.0,0.0,4.5,5.0,2013,8,33,10.05,55.55555555555556,66.85714285714286,5.285714285714286,52.42857142857143,57.714285714285715,0.2857142857142857,2.142857142857143,0.09428571428571411,5.7142857142857215,7.6000000000000485,59.92063492063507,10.022857142857122,68.8,5.75,55.0,59.7,0.2,4.0,0.09399999999999957,4.9499999999999975,6.909999999999994,61.66666666666672,10.005999999999753
1,2013-08-16,69.0,-3.0,52,60.0,0.0,4.0,0.0,2.8,5.2,2013,8,33,10.48,52.77777777777777,65.71428571428571,1.5,50.857142857142854,57.57142857142857,0.2857142857142857,1.0,0.0,5.471428571428578,7.242857142857191,58.73015873015887,10.094285714285693,68.6,5.65,54.1,59.6,0.2,3.8,0.09299999999999957,5.029999999999997,7.129999999999994,59.722222222222285,10.057999999999755
2,2013-08-16,70.0,16.5,51,60.0,0.0,5.0,0.0,5.0,5.8,2013,8,33,10.48,47.22222222222222,66.57142857142857,5.142857142857143,50.714285714285715,57.857142857142854,0.14285714285714285,1.7142857142857142,0.0,4.94285714285715,6.700000000000047,55.95238095238109,10.16142857142855,68.2,5.25,53.5,59.2,0.2,3.4,0.09299999999999957,5.129999999999997,7.169999999999993,59.16666666666672,10.109999999999754
1,2013-08-17,69.0,-3.0,56,62.0,0.0,4.0,0.0,5.7,6.4,2013,8,33,10.5,63.888888888888886,66.85714285714286,2.7857142857142856,51.57142857142857,58.57142857142857,0.14285714285714285,2.0,0.0,4.157142857142865,5.914285714285762,57.53968253968269,10.23142857142855,67.6,4.75,52.6,58.6,0.2,2.8,0.06599999999999957,5.349999999999997,7.059999999999993,58.33333333333339,10.161999999999754
2,2013-08-17,70.0,16.5,55,62.0,0.0,5.0,0.0,6.0,6.3,2013,8,33,10.5,58.333333333333336,67.71428571428571,6.285714285714286,52.285714285714285,59.42857142857143,0.0,2.7142857142857144,0.0,4.457142857142864,5.800000000000047,57.14285714285729,10.298571428571407,66.9,4.05,51.8,58.7,0.2,2.1,0.0,5.499999999999997,6.919999999999993,58.05555555555562,10.213999999999753
1,2013-08-18,70.0,-2.0,57,63.0,0.0,5.0,0.0,3.7,4.8,2013,8,33,10.53,63.888888888888886,68.42857142857143,4.357142857142857,53.42857142857143,60.42857142857143,0.0,3.4285714285714284,0.0,4.557142857142865,5.485714285714332,58.333333333333485,10.369999999999978,67.5,4.75,52.3,59.2,0.1,2.6,0.0,4.999999999999997,6.439999999999993,57.77777777777785,10.265999999999753
2,2013-08-18,72.0,18.5,57,64.0,0.0,7.0,0.0,4.2,4.8,2013,8,33,10.53,58.33333333333333,69.42857142857143,8.0,54.0,61.285714285714285,0.0,4.428571428571429,0.0,4.557142857142866,5.471428571428618,57.14285714285729,10.438571428571407,68.0,5.25,53.0,59.9,0.1,3.1,0.0,4.299999999999997,5.729999999999993,58.33333333333341,10.317999999999753
1,2013-08-19,71.0,0.0,60,65.0,0.0,6.0,0.0,5.1,5.3,2013,8,34,10.55,69.44444444444443,70.14285714285714,6.214285714285714,55.42857142857143,62.285714285714285,0.0,5.142857142857143,0.0,4.642857142857151,5.51428571428576,59.126984126984276,10.509999999999978,68.7,6.05,54.0,60.8,0.0,3.7,0.0,4.419999999999997,5.549999999999993,59.16666666666674,10.369999999999752
2,2013-08-19,75.0,21.5,58,65.0,0.0,10.0,0.0,3.8,4.6,2013,8,34,10.55,52.777777777777786,71.0,9.714285714285714,56.285714285714285,63.0,0.0,6.0,0.0,4.785714285714294,5.428571428571474,59.126984126984276,10.519999999999978,69.7,7.05,54.9,61.7,0.0,4.7,0.0,4.499999999999997,5.309999999999993,58.88888888888897,10.421999999999752
1,2013-08-20,77.0,6.0,62,68.0,0.0,12.0,0.0,7.7,8.0,2013,8,34,10.58,58.33333333333334,72.0,8.214285714285714,57.857142857142854,64.14285714285714,0.0,7.0,0.0,5.17142857142858,5.742857142857189,60.71428571428587,10.53428571428569,70.9,8.35,55.8,62.7,0.0,5.9,0.0,4.849999999999997,5.619999999999993,58.05555555555564,10.474999999999753
2,2013-08-20,78.0,24.5,61,67.0,0.0,13.0,0.0,7.0,7.5,2013,8,34,10.58,52.77777777777777,73.28571428571429,12.142857142857142,58.57142857142857,64.85714285714286,0.0,8.285714285714286,0.0,5.357142857142866,5.9000000000000465,59.126984126984276,10.545714285714263,72.1,9.55,56.9,63.6,0.0,7.1,0.0,5.099999999999997,5.869999999999993,57.777777777777864,10.527999999999754
1,2013-08-21,79.0,8.0,65,70.0,0.0,14.0,0.01,8.6,9.0,2013,8,34,10.6,61.111111111111114,74.57142857142857,10.928571428571429,60.0,66.0,0.0,9.571428571428571,0.0014285714285712542,5.728571428571437,6.285714285714333,59.523809523809675,10.559999999999976,73.1,10.65,58.2,64.6,0.0,8.1,0.000999999999999567,5.679999999999998,6.249999999999993,58.6111111111112,10.539999999999752
2,2013-08-21,81.0,27.5,64,70.0,0.0,16.0,0.05,9.0,9.3,2013,8,34,10.6,52.77777777777777,76.14285714285714,15.142857142857142,61.0,67.0,0.0,11.142857142857142,0.008571428571428398,6.485714285714294,6.928571428571475,57.93650793650808,10.569999999999975,74.2,11.75,59.5,65.6,0.0,9.2,0.005999999999999567,6.079999999999998,6.5999999999999925,59.166666666666764,10.551999999999751
1,2013-08-22,73.0,2.0,67,69.0,0.0,8.0,0.23,1.5,7.0,2013,8,34,10.63,83.33333333333333,76.28571428571429,12.785714285714286,62.42857142857143,67.71428571428571,0.0,11.285714285714286,0.04142857142857126,6.100000000000008,7.24285714285719,61.507936507936655,10.584285714285688,74.6,12.25,60.6,66.3,0.0,9.6,0.02899999999999957,5.659999999999998,6.659999999999992,61.111111111111214,10.56499999999975
2,2013-08-22,73.0,19.5,66,68.0,0.0,8.0,0.36,2.5,7.0,2013,8,34,10.63,80.55555555555556,76.57142857142857,15.571428571428571,63.285714285714285,68.14285714285714,0.0,11.571428571428571,0.09285714285714268,5.728571428571436,7.485714285714333,63.09523809523824,10.59571428571426,74.9,12.55,61.7,66.9,0.0,9.9,0.06499999999999957,5.309999999999998,6.729999999999992,63.33333333333343,10.57799999999975
1,2013-08-23,72.0,1.0,55,63.0,0.0,7.0,0.0,6.1,6.8,2013,8,34,10.66,52.77777777777778,76.14285714285714,12.642857142857142,62.857142857142854,67.85714285714286,0.0,11.142857142857142,0.09285714285714268,6.057142857142865,7.800000000000047,63.09523809523824,10.611428571428545,75.1,12.85,61.5,66.9,0.0,10.1,0.06499999999999957,5.549999999999998,6.929999999999993,62.22222222222232,10.590999999999749
2,2013-08-23,73.0,19.5,55,63.0,0.0,8.0,0.0,7.2,8.0,2013,8,34,10.66,50.00000000000001,75.57142857142857,14.571428571428571,61.857142857142854,67.14285714285714,0.0,10.571428571428571,0.09285714285714268,5.985714285714294,7.800000000000047,61.90476190476204,10.622857142857116,75.2,12.95,61.3,66.8,0.0,10.2,0.06499999999999957,5.849999999999998,7.249999999999993,61.388888888888985,10.603999999999749
1,2013-08-24,73.0,2.0,59,65.0,0.0,8.0,0.0,5.3,6.1,2013,8,34,10.69,61.111111111111114,74.85714285714286,11.357142857142858,61.57142857142857,66.85714285714286,0.0,9.857142857142858,0.09285714285714268,5.74285714285715,7.600000000000047,63.09523809523823,10.638571428571401,75.4,13.15,61.2,66.8,0.0,10.4,0.06499999999999957,5.869999999999997,7.329999999999993,60.55555555555564,10.61799999999975
2,2013-08-24,75.0,21.5,56,64.0,0.0,10.0,0.0,4.6,5.9,2013,8,34,10.69,47.22222222222223,74.28571428571429,13.285714285714286,60.285714285714285,66.0,0.0,9.285714285714286,0.09142857142857126,5.171428571428579,7.157142857142904,61.11111111111125,10.651428571428545,75.4,13.15,61.0,66.7,0.0,10.4,0.06499999999999957,5.9499999999999975,7.459999999999994,60.00000000000009,10.63199999999975
1,2013-08-25,77.0,7.0,62,68.0,0.0,12.0,0.0,9.2,9.6,2013,8,34,10.71,58.33333333333334,73.71428571428571,10.357142857142858,60.0,65.71428571428571,0.0,8.714285714285714,0.0842857142857141,5.200000000000007,7.200000000000047,61.90476190476205,10.667142857142832,75.4,13.25,61.0,66.7,0.0,10.4,0.06499999999999957,6.099999999999997,7.619999999999993,60.00000000000009,10.64499999999975
2,2013-08-25,79.0,25.5,60,67.0,0.0,14.0,0.0,9.6,10.1,2013,8,34,10.71,47.22222222222223,74.57142857142857,13.714285714285714,59.0,65.42857142857143,0.0,9.571428571428571,0.051428571428571254,6.357142857142864,7.64285714285719,56.746031746031896,10.678571428571404,75.5,13.35,60.9,66.7,0.0,10.5,0.06499999999999957,6.359999999999997,7.879999999999993,59.44444444444453,10.657999999999749
1,2013-08-26,81.0,11.0,68,72.0,0.0,16.0,0.0,9.0,9.4,2013,8,35,10.74,63.888888888888886,75.71428571428571,12.5,59.285714285714285,66.0,0.0,10.714285714285714,0.0,7.285714285714293,7.985714285714333,54.36507936507951,10.694285714285689,75.7,13.65,61.2,66.9,0.0,10.7,0.06399999999999957,6.399999999999997,7.919999999999993,59.72222222222231,10.67199999999975
2,2013-08-26,81.0,27.5,66,71.0,0.0,16.0,0.0,9.2,9.5,2013,8,35,10.74,58.33333333333333,77.0,16.285714285714285,60.857142857142854,67.14285714285714,0.0,12.0,0.0,7.728571428571435,8.37142857142862,55.1587301587303,10.705714285714262,75.7,13.65,61.4,67.0,0.0,10.7,0.05899999999999957,6.419999999999996,7.939999999999993,60.27777777777787,10.68599999999975
1,2013-08-27,87.0,17.0,70,75.0,0.0,22.0,0.0,11.7,12.0,2013,8,35,10.77,52.777777777777786,79.0,15.928571428571429,63.0,68.85714285714286,0.0,14.0,0.0,8.371428571428577,8.942857142857191,55.5555555555557,10.721428571428547,77.1,15.15,61.7,67.6,0.0,12.1,0.03599999999999957,7.439999999999996,8.439999999999994,57.22222222222232,10.69999999999975
2,2013-08-27,87.0,33.5,68,74.0,0.0,22.0,0.0,12.5,12.7,2013,8,35,10.77,47.22222222222223,81.0,20.428571428571427,64.28571428571429,70.14285714285714,0.0,16.0,0.0,9.400000000000006,9.885714285714334,53.57142857142872,10.732857142857117,78.5,16.55,61.9,68.2,0.0,13.5,0.0,8.439999999999996,9.009999999999994,53.88888888888899,10.71399999999975
1,2013-08-28,77.0,7.0,69,72.0,0.0,12.0,0.0,6.9,9.3,2013,8,35,10.79,77.77777777777779,81.28571428571429,18.357142857142858,66.14285714285714,71.28571428571429,0.0,16.285714285714285,0.0,9.728571428571437,10.37142857142862,57.93650793650808,10.747142857142832,79.0,17.15,63.3,69.1,0.0,14.0,0.0,8.519999999999998,9.259999999999994,56.38888888888899,10.726999999999752
2,2013-08-28,77.0,23.5,67,71.0,0.0,12.0,0.0,5.8,8.7,2013,8,35,10.79,72.22222222222221,81.28571428571429,20.714285714285715,66.85714285714286,71.71428571428571,0.0,16.285714285714285,0.0,9.242857142857149,10.242857142857192,59.92063492063507,10.7585714285714,79.4,17.55,64.5,69.9,0.0,14.4,0.0,8.379999999999997,9.329999999999995,58.611111111111214,10.73999999999975
1,2013-08-29,78.0,8.0,64,69.0,0.0,13.0,0.0,3.9,4.7,2013,8,35,10.82,61.1111111111111,81.14285714285714,18.214285714285715,67.42857142857143,72.0,0.0,16.142857142857142,0.0,8.428571428571436,9.471428571428621,61.90476190476205,10.774285714285684,79.9,18.15,65.0,70.3,0.0,14.9,0.0,8.239999999999998,9.189999999999994,58.611111111111214,10.75299999999975
2,2013-08-29,78.0,24.5,65,69.0,0.0,13.0,0.0,4.2,4.6,2013,8,35,10.82,63.88888888888887,80.71428571428571,20.142857142857142,67.0,71.57142857142857,0.0,15.714285714285714,0.0,7.74285714285715,8.785714285714336,61.90476190476204,10.785714285714255,80.2,18.45,65.9,70.8,0.0,15.2,0.0,8.2,9.059999999999993,60.27777777777787,10.76599999999975
1,2013-08-30,82.0,12.0,68,72.0,0.0,17.0,0.36,4.4,8.3,2013,8,35,10.84,61.111111111111114,80.85714285714286,17.928571428571427,67.28571428571429,71.71428571428571,0.0,15.857142857142858,0.051428571428571254,7.057142857142864,8.614285714285765,62.30158730158744,10.79999999999997,80.7,18.95,66.5,71.2,0.0,15.7,0.03599999999999957,7.719999999999999,8.929999999999994,60.55555555555564,10.77899999999975
2,2013-08-30,83.0,29.5,67,71.0,0.0,18.0,0.47,5.3,7.8,2013,8,35,10.84,55.55555555555556,80.28571428571429,19.714285714285715,66.85714285714286,71.14285714285714,0.0,15.285714285714286,0.1185714285714284,6.142857142857149,8.014285714285764,62.69841269841283,10.809999999999972,81.1,19.35,67.2,71.6,0.0,16.1,0.08299999999999956,7.289999999999999,8.699999999999994,61.388888888888985,10.79199999999975
1,2013-08-31,75.0,6.0,67,69.0,0.0,10.0,0.07,6.1,7.2,2013,8,35,10.87,77.77777777777777,78.57142857142857,15.785714285714286,66.71428571428571,70.42857142857143,0.0,13.571428571428571,0.1285714285714284,5.228571428571435,7.228571428571478,67.0634920634922,10.824285714285688,80.5,18.85,67.1,71.3,0.0,15.5,0.08999999999999957,6.999999999999998,8.479999999999993,62.77777777777787,10.80499999999975
2,2013-08-31,74.0,20.5,66,68.0,0.0,9.0,0.96,5.8,7.0,2013,8,35,10.87,77.77777777777779,78.14285714285714,17.714285714285715,66.28571428571429,69.85714285714286,0.0,13.142857142857142,0.2657142857142855,5.071428571428577,6.90000000000005,67.0634920634922,10.83571428571426,79.8,18.15,67.1,71.0,0.0,14.8,0.18599999999999955,6.659999999999998,8.229999999999993,64.72222222222231,10.817999999999751
1,2013-09-01,75.0,7.0,67,70.0,0.0,10.0,0.14,4.2,5.2,2013,9,35,10.9,77.77777777777777,77.85714285714286,15.357142857142858,66.28571428571429,69.71428571428571,0.0,12.857142857142858,0.28571428571428553,4.84285714285715,6.40000000000005,67.85714285714299,10.851428571428547,78.6,17.15,66.8,70.5,0.0,13.6,0.19999999999999957,5.909999999999998,7.5499999999999945,67.22222222222231,10.83099999999975
2,2013-09-01,76.0,22.5,66,69.0,0.0,11.0,0.02,3.9,5.8,2013,9,35,10.9,72.22222222222223,77.57142857142857,17.428571428571427,66.57142857142857,69.71428571428571,0.0,12.571428571428571,0.28857142857142837,4.84285714285715,6.557142857142907,69.44444444444458,10.862857142857122,77.5,16.05,66.6,70.0,0.0,12.5,0.20199999999999957,5.049999999999998,6.859999999999994,69.72222222222231,10.843999999999753
1,2013-09-02,70.0,2.0,61,64.0,0.0,5.0,0.0,8.1,9.2,2013,9,36,10.92,75.0,76.42857142857143,14.214285714285714,66.0,69.0,0.0,11.428571428571429,0.28857142857142837,5.400000000000007,7.214285714285764,71.03174603174618,10.877142857142834,76.8,15.55,65.8,69.2,0.0,11.8,0.20199999999999957,5.169999999999998,6.849999999999994,69.44444444444453,10.856999999999752
2,2013-09-02,70.0,16.5,60,64.0,0.0,5.0,0.0,7.5,8.7,2013,9,36,10.92,72.22222222222221,74.71428571428571,14.857142857142858,64.85714285714286,67.85714285714286,0.0,9.714285714285714,0.23714285714285696,5.84285714285715,7.271428571428621,72.61904761904778,10.888571428571407,76.1,14.85,65.1,68.5,0.0,11.1,0.20199999999999957,5.339999999999998,6.849999999999994,69.44444444444453,10.869999999999752
